編號,客家語,客語標音,客語音檔,華語詞義,例句,例句音檔,翻譯,備註,詞性1,詞性2,分類
3-88,咬,ngau+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-088.mp3,咬,"豬腳愛罅綿，正咬得落
佢還細時識分狗咬着，所以當驚狗",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-088s.mp3,"豬腳要夠爛，才咬得下去。
他還小的時候曾被狗咬，所以很怕狗。",,動詞,,3外在活動與動作
3-89,拈,ngiam+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-089.mp3,撿,"佢在路項拈着五百個銀
吾東西跌落去咧，你使得同𠊎拈無？",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-089s.mp3,"他在路上撿到五百元。
我的東西掉下去了，你可以幫我撿嗎？",,動詞,,3外在活動與動作
3-90,入去,ngibˋ kiˋ/hi+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-090.mp3,進去,門無關好，蚊會走入去,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-090s.mp3,門沒關好，蚊子會跑進去。,,動詞,,3外在活動與動作
3-91,撚,ngien^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-091.mp3,擠壓；捏,"撚牙膏
撚雞毋知屎出",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-091s.mp3,"擠牙膏
抓雞時太用力，連雞脫糞快死了都不知道（比喻貪得無厭）",,動詞,,3外在活動與動作
3-92,扭,ngiu^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-092.mp3,扭動；扭轉,"扭屎朏
扭腳髀",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-092s.mp3,"扭屁股
擰大腿",,動詞,,3外在活動與動作
3-93,爬,paˇ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-093.mp3,爬行,地泥當淨，放佢爬無相干,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-093s.mp3,地板很乾淨，讓他爬沒關係。,,動詞,,3外在活動與動作
3-94,划飯,pa+ ponˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-094.mp3,把飯撥進嘴裡,為着赴看電視，佢划飯划當遽,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-094s.mp3,為了趕得及看電視，他扒飯扒得很快。,,動詞,,3外在活動與動作
3-95,鼻,piˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-095.mp3,聞、嗅,這花鼻起來香香,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-095s.mp3,這花聞起來香香的。,,動詞,,3外在活動與動作
3-96,拍手,pog^ shiu^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-096.mp3,拍手,佢係做來好斯愛同佢拍手,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-096s.mp3,他如果做得好就要為他拍手,,動詞,,3外在活動與動作
3-97,拍,pog^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-097.mp3,拍,"拍球
拍一齣戲",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-097s.mp3,"拍球
拍一部戲",,動詞,,3外在活動與動作
3-98,翻,pon+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-098.mp3,嘔、吐,佢暈船，食落肚个東西翻淨淨。,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-098s.mp3,他暈船，吃進肚裡的食物吐光光。,,動詞,,3外在活動與動作
3-99,呸,puiˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-099.mp3,吐掉,食牛眼，核愛呸撇,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-099s.mp3,吃龍眼，籽要吐掉。,,動詞,,3外在活動與動作
3-100,歕,punˇ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-100.mp3,吹,你愛歕較大力兜,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-100s.mp3,你要吹大力一點。,,動詞,,3外在活動與動作
3-101,尋,cimˇ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-101.mp3,尋找,"走哪去?歸日尋你毋着
老弟走去間項囥緊又毋出聲，害阿姆尋上尋落",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-101s.mp3,"去哪了？整天找不到你。
弟弟去房間裡躲著又不出聲，害媽媽到處找他。",,動詞,,3外在活動與動作
3-102,搶,ciong^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-102.mp3,搶,有時節，賊偷東西毋過手斯用搶个,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-102s.mp3,有時候，小偷偷東西失手就用搶的,,動詞,,3外在活動與動作
3-103,晒,saiˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-103.mp3,晒,"佢用竹篙晒衫褲
恁好天，出來晒日頭",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-103s.mp3,"他用竹竿晒衣服
天氣那麼好，出來晒太陽。",,動詞,,3外在活動與動作
3-104,行尞（散步）,hangˇ liauˋ (sanˋ puˋ),https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-104.mp3,散步,阿爹食飽夜斯去行尞,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-104s.mp3,祖父吃完晚餐就去散步,,動詞,,3外在活動與動作
3-105,洗,se^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-105.mp3,洗,"洗果子
洗水槽",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-105s.mp3,"洗水果
洗水槽",,動詞,,3外在活動與動作
3-106,笑,siauˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-106.mp3,笑,"你做麼个緊笑？
講該麼个話？會笑死人！",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-106s.mp3,"你幹麼一直笑？
說那什麼話？會笑死人！",,動詞,,3外在活動與動作
3-107,用（使用）,rhungˋ (sii^ rhungˋ),https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-107.mp3,使用,這焙衫機你知愛仰脣用無？,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-107s.mp3,這烘衣機你知道要怎麼使用嗎？,,動詞,,3外在活動與動作
3-108,梳,siiˊ/sii+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-108.mp3,梳,梳頭那毛,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-108s.mp3,梳頭髮,,動詞,,3外在活動與動作
3-109,食,shidˋ ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-109.mp3,吃,"恁多忒等，你恁多儕分核來食
這果子進口个，當好食",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-109s.mp3,"這麼多而已，你們幾個分著吃。
這水果是進口的，很好吃。",,動詞,,3外在活動與動作
3-110,收,shiu+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-110.mp3,收,"這片斯分你收尾
愛考試咧！同書收起來",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-110s.mp3,"這邊讓你收尾
要考試了！把書收起來。",,動詞,,3外在活動與動作
3-111,䌈,tag^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-111.mp3,繫、綁,煮飯時節，頭那毛愛䌈起來,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-111s.mp3,煮飯時，頭髮要綁起來。,,動詞,,3外在活動與動作
3-112,聽,ten+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-112.mp3,聽,"聽啊着斯噭咧！
你講麼个？全全聽無！",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-112s.mp3,"一聽到就哭了！
你說什麼？都聽不懂！",,動詞,,3外在活動與動作
3-113,踢,ted^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-113.mp3,踢,"踢球
老弟踢着桌，腳烏青咧",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-113s.mp3,"踢球
弟弟踢到桌子，腳瘀青了。",,動詞,,3外在活動與動作
3-114,跈,tenˇ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-114.mp3,跟隨,"跈人毋着
這藥愛跈三餐食",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-114s.mp3,"跟不上別人
這藥要隨著三餐吃。",,動詞,,3外在活動與動作
3-115,偷,teu+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-115.mp3,偷,桌項个書毋知分麼人偷走,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-115s.mp3,桌上的書不知道被誰偷走。,,動詞,,3外在活動與動作
3-116,跳,tiauˇ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-116.mp3,跳,"跳索
佢緊張去心肝哱哱跳",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-116s.mp3,"跳繩
他緊張到心臟蹦蹦跳。",,動詞,,3外在活動與動作
3-117,脫,tod^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-117.mp3,脫,衫著忒多，脫撇一領,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-117s.mp3,穿太多衣服，脫掉一件。,,動詞,,3外在活動與動作
3-118,擇,togˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-118.mp3,挑選,"愛哪隻？你自家擇！
阿明在廳下擇菜",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-118s.mp3,"要哪個？你自己挑！
阿明在客廳挑菜。",,動詞,,3外在活動與動作
3-119,袋,toiˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-119.mp3,用袋子裝；量詞,"同這菜袋起來，拿去分叔婆
一袋梨",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-119s.mp3,"把這菜裝起來，拿去給叔婆。
一袋梨子",,動詞,數/量詞,3外在活動與動作
3-120,動,tung+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-120.mp3,動,厥東西放這片，你斯動毋得哦！,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-120s.mp3,他的東西放這邊，你不能動哦！,,動詞,,3外在活動與動作
3-121,挖,vag^/rhed^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-121.mp3,挖,"緊挖鼻公，會挖都出鼻血哦！
挖空
挖開來",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-121s.mp3,"一直挖鼻子，會挖到流鼻血哦！
挖洞
挖開來",,動詞,,3外在活動與動作
3-122,換,vanˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-122.mp3,換,搞都溼溚溚，遽去換褲,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-122s.mp3,玩到溼答答，快點去換褲子。,,動詞,,3外在活動與動作
3-123,寫,sia^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-123.mp3,寫,看恁久，還係寫毋出來,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-123s.mp3,看那麼久，還是寫不出來。,,動詞,,3外在活動與動作
3-124,醒,ciang^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-124.mp3,醒,阿爸睡當晝還吂醒，你去喊佢,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-124s.mp3,爸爸睡午覺還沒睡醒，你去叫他。,,動詞,,3外在活動與動作
3-125,削,siog^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-125.mp3,削,煮苦瓜毋使削皮,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-125s.mp3,煮苦瓜不用削皮,,動詞,,3外在活動與動作
3-126,摘,zag^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-126.mp3,摘,"摘茶。
摘菜。",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-126s.mp3,"摘茶。
摘菜。",,動詞,,3外在活動與動作
3-127,整,zhang^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-127.mp3,修理,厥頭路係整鐵馬,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-127s.mp3,他的工作是修理自行車。,,動詞,,3外在活動與動作
3-128,照顧,zheuˋguˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-128.mp3,照顧,無人照顧,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-128s.mp3,沒人照顧,,動詞,,3外在活動與動作
3-129,走,zeu^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-129.mp3,跑,"講着愛食飯，佢走盡遽
走毋贏人",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-129s.mp3,"說到要吃飯，他跑最快。
跑不贏別人",,動詞,,3外在活動與動作
3-130,整理,zhin^ li+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-130.mp3,整理,間項整理下,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-130s.mp3,房間裡面整理一下,,動詞,,3外在活動與動作
3-131,做,zoˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-131.mp3,做；儘管,"做頭路
做生理
你做你食，毋怕
你做你講，阿爸分你靠",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-131s.mp3,"工作
做生意
你儘管吃，沒關係。
你儘管講，爸爸當你靠山。",,動詞,,3外在活動與動作
3-132,捉,zog^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-132.mp3,抓,"捉魚
分𠊎捉着咧！",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-132s.mp3,"抓魚
被我抓到了！",,動詞,,3外在活動與動作
3-133,著,zhog^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-133.mp3,穿,若衫著毋著片咧！,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-133s.mp3,你的衣服穿反了！,,動詞,,3外在活動與動作
3-134,轉,zhon^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-134.mp3,回家,幾下日無轉,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-134s.mp3,好幾天沒回家,,動詞,,3外在活動與動作
3-135,轉去, zhon^ kiˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-135.mp3,回去,鉛筆盒無帶着，佢自家走轉去拿,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-135s.mp3,沒帶鉛筆盒，他自己跑回去拿。,,動詞,,3外在活動與動作
3-136,轉來,zhon^ loiˇ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-136.mp3,回來,哪久愛轉來？,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-136s.mp3,何時要回來？,,動詞,,3外在活動與動作
3-137,掌,zhong^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-137.mp3,看管、看守,"掌牛
掌緊電視",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-137s.mp3,"看守牛隻
守著電視",,動詞,,3外在活動與動作
3-138,張,zhong+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-138.mp3,盛裝,"張茶食
拿盒張緊",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-138s.mp3,"裝茶喝
拿盒子裝著",,動詞,,3外在活動與動作
3-139,煮,zhu^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-139.mp3,煮,"煮食
煮茶",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-139s.mp3,"煮飯
煮茶",,動詞,,3外在活動與動作
3-140,準備,zhun^ piˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-140.mp3,準備,準備好吂？,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-140s.mp3,準備好了嗎？,,動詞,,3外在活動與動作
3-141,種,zhungˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-141.mp3,種植,"種樹
種菜",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-141s.mp3,"種樹
種菜",,動詞,,3外在活動與動作
3-142,燉,dun+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-142.mp3,燉,"燉補
燉四物湯",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-142s.mp3,"燉補
燉四物湯",,動詞,,3外在活動與動作
3-143,喊,hem+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-143.mp3,喊叫,佢看着老鼠，喊都大嫲聲,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-143s.mp3,他看到老鼠，喊得很大聲。,,動詞,,3外在活動與動作
3-144,裝,zong+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-144.mp3,弄；捉弄,"手機壞撇斯換過，莫過裝佢咧。
忒閒係無?裝佢做麼个?",https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-144s.mp3,"手機壞了就換過，不要再弄它了。
太閒是嗎？捉弄他幹麼？",,動詞,,3外在活動與動作
3-145,,,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-145.mp3,,,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-145s.mp3,,,,,
3-146,,,https://wiki.hakka.gov.tw/file/107/1/da/w/da-03-146.mp3,,,https://wiki.hakka.gov.tw/file/107/1/da/s/da-03-146s.mp3,,,,,
4-1,變做,bienˋ zoˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-001.mp3,變成,經過一擺車禍，佢嗄變做長短腳。,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-001s.mp3,經歷一次車禍，他竟變成長短腳。,,動詞,,4事物狀態與變化
4-2,出,chud^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-002.mp3,出,"熱都緊出汗
冬瓜放到出水
這下尿當出，先去便所",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-002s.mp3,"熱到一直出汗
冬瓜放到出水
現在正尿急，先去廁所。",,動詞,,4事物狀態與變化
4-3,出現,chud^ hienˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-003.mp3,出現,罕得看你出現，恁久無閒麼个？,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-003s.mp3,難得看你出現，最近在忙什麼？,,動詞,,4事物狀態與變化
4-4,得着,ded^ do^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-004.mp3,得到、獲得,"得着亞軍
得着好空",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-004s.mp3,"得到亞軍
獲得好處",,動詞,,4事物狀態與變化
4-5,跌撇,died^ ped^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-005.mp3,掉了、遺失,錢無袋好，跌撇咧！,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-005s.mp3,錢沒有放好，掉了！,,動詞,,4事物狀態與變化
4-6,都係,do+ heˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-006.mp3,都是,間項滿哪都係若衫,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-006s.mp3,房間裡到處都是你的衣服。,,動詞,,4事物狀態與變化
4-7,堵着,duˇ do^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-007.mp3,遇到；堵塞,"堵着塞車
水分石牯堵着咧，流毋出去",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-007s.mp3,"遇到塞車
水被石頭堵住了，流不出去。",,動詞,,4事物狀態與變化
4-8,發現,fad^ hienˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-008.mp3,發現,"佢偷拿東西，分人發現
重大个發現",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-008s.mp3,"他偷拿東西，被人發現。
重大的發現",,動詞,名詞,4事物狀態與變化
4-9,發生,fad^ sen+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-009.mp3,發生,"發生麼个事？
這上禮拜發生个",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-009s.mp3,"發生什麼事？
這是上星期發生的。",,動詞,,4事物狀態與變化
4-10,發展,fad^ zhen^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-010.mp3,發展,阿哥个事業發展都十分好,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-010s.mp3,哥哥的事業發展得十分好。,,動詞,,4事物狀態與變化
4-11,經過,gin+ goˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-011.mp3,經過,"經過恁多年，還係會想着該件事
該下有經過這條路，你記得無？",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-011s.mp3,"經過這麼多年，還是會想到那件事。
那時有經過這條路，你記得嗎？",,動詞,,4事物狀態與變化
4-12,改變,goi^/gai^ bienˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-012.mp3,改變,"性體無法度改變
佢自頭擺到今，無麼个改變",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-012s.mp3,"脾氣沒辦法改變
他從以前到現在，沒什麼改變。",,動詞,,4事物狀態與變化
4-13,該當,goi+ dong+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-013.mp3,應該,㓾人該當愛判罪,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-013s.mp3,殺人應該要判刑,,副詞,,4事物狀態與變化
4-14,下,ha+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-014.mp3,下方；往下,"書桌下有兩粒球
阿姆同下屋人家當有話講",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-014s.mp3,"書桌下有兩顆球。
媽媽和鄰居很有話聊。",,副詞,動詞,4事物狀態與變化
4-15,係,heˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-015.mp3,是,佢係吾同學,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-015s.mp3,他是我的同學。,,動詞,,4事物狀態與變化
4-16,也係（乜係）,rha+ heˋ (me+ heˋ),https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-016.mp3,也是,"厥兩儕也係吾表个
恁泥講也係著啦！",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-016s.mp3,"他們兩個也是我表親。
這麼說也是啦！",,虛詞,,4事物狀態與變化
4-17,應該,rhinˋ goi+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-017.mp3,應該,"你應該愛聽爺哀个話
佢應該毋係這種人",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-017s.mp3,"你應該要聽父母的話。
他應該不是這種人。",,副詞,,4事物狀態與變化
4-18,引起,rhin^ ki^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-018.mp3,引起,莫搞火，係引起火燒屋，事情斯大條哩喲,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-018s.mp3,不要玩火，若引起房屋失火，事態就嚴重了。,,動詞,,4事物狀態與變化
4-19,可能,ko^ nenˇ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-019.mp3,可能,無風無雨，無可能放尞啦！,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-019s.mp3,無風無雨，不可能放假啦！,,形容詞,,4事物狀態與變化
4-20,開始,koi+   shi^/chi^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-020.mp3,開始,"比賽開始！遽遽走！
正開始忒等，你斯想愛放撇？",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-020s.mp3,"比賽開始！快點跑！
才剛開始而已，你就想要放棄？",,動詞,,4事物狀態與變化
4-21,落,lauˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-021.mp3,鬆脫下墜,"落下𪘒
落胎
褲落落來，屎朏走出出",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-021s.mp3,"下巴脫臼
流產
褲子掉下來，屁股露出來了。",,動詞,,4事物狀態與變化
4-22,漏,leuˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-022.mp3,漏,"屋頂爛空，緊漏雨
桶爛空，水漏淨淨",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-022s.mp3,"屋頂破洞，一直漏雨。
桶子破洞，水漏光了。",,動詞,,4事物狀態與變化
4-23,留,liuˇ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-023.mp3,留,"這錢你自家留核，下次擺總會用得着
留落來食晝好無？",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-023s.mp3,"這錢你自己留著，以後總會用得到。
留下來吃午餐好嗎？",,動詞,,4事物狀態與變化
4-24,毋係,mˇ heˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-024.mp3,不是,這毋係厥个，係吾个,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-024s.mp3,這不是他的，是我的。,,動詞,,4事物狀態與變化
4-25,像,ciongˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-025.mp3,像,厥兩子爺生來當像,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-025s.mp3,他們父子倆長得很像。,,形容詞,,4事物狀態與變化
4-26,刺,ciug^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-026.mp3,刺,布忒賁，針刺毋入,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-026s.mp3,布太厚，針刺不下去。,,動詞,,4事物狀態與變化
4-27,停,tinˇ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-027.mp3,停止,"佢一張嘴講無停，當吵
你斯緊做，使毋得停落來",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-027s.mp3,"他一張嘴講不停，很吵。
你就一直做，不可以停下來。",,動詞,,4事物狀態與變化
4-28,會,voi+/voiˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-028.mp3,會、曉得,"阿爸今晡日會轉來
佢會泅水",https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-028s.mp3,"爸爸今天會回來。
他會游泳。",,動詞,,4事物狀態與變化
4-29,會 ,voi+/voiˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-029.mp3,將要,天時會轉寒咧！愛著加兜！,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-029s.mp3,天氣將要變冷了！要穿多一點！,,副詞,,4事物狀態與變化
4-30,死,si^  ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-030.mp3,死,佢種个豆做下死撇咧,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-030s.mp3,他種的豆子全部死掉了。,,動詞,,4事物狀態與變化
4-31,真,zhin+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-04-031.mp3,真,你係講真个抑講假个？,https://wiki.hakka.gov.tw/file/107/1/da/s/da-04-031s.mp3,你是說真的還是假的？,,形容詞,,4事物狀態與變化
5-1,矮,e^,https://wiki.hakka.gov.tw/file/107/1/da/w/da-05-001.mp3,矮,"兜張矮凳來分𠊎坐
佢兩儕高矮差毋多",https://wiki.hakka.gov.tw/file/107/1/da/s/da-05-001s.mp3,"端一張矮凳來讓我坐。
他們兩人的身高高矮差不多。",,形容詞,,5抽象概念與形容
5-2,冰,ben+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-05-002.mp3,冰冷,若手做麼恁冰？,https://wiki.hakka.gov.tw/file/107/1/da/s/da-05-002s.mp3,你的手怎麼那麼冰冷？,,形容詞,,5抽象概念與形容
5-3,差,ca+,https://wiki.hakka.gov.tw/file/107/1/da/w/da-05-003.mp3,差、不好的,佢考試考差，心情毋好,https://wiki.hakka.gov.tw/file/107/1/da/s/da-05-003s.mp3,他考試考差，心情不好。,,形容詞,,5抽象概念與形容
5-4,脆,ceˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-05-004.mp3,脆,醃瓜食起來當脆,https://wiki.hakka.gov.tw/file/107/1/da/s/da-05-004s.mp3,醃黃瓜吃起來很脆。,,形容詞,,5抽象概念與形容
5-5,瘦,ceuˋ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-05-005.mp3,瘦,正餐毋食，歸個人瘦夾夾,https://wiki.hakka.gov.tw/file/107/1/da/s/da-05-005s.mp3,不吃正餐，整個人瘦巴巴。,,形容詞,,5抽象概念與形容
5-6,自由,ciiˋ rhiuˇ,https://wiki.hakka.gov.tw/file/107/1/da/w/da-05-006.mp3,自由,隨在你！愛仰脣係若自由,https://wiki.hakka.gov.tw/file/107/1/da/s/da-05-006s.mp3,隨便你！要怎麼做是你的自由。,,名詞,,5抽象概念與形容
