編號,客家語,客語標音,客語音檔,華語詞義,例句,例句音檔,翻譯,備註,詞性1,詞性2,分類
7-119,屋下（屋家）,vugˋ kaˊ【lugˋ kaˊ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-07-119.mp3,家,"轉（歸）屋下（屋家）。
屋下人（屋家）。",https://wiki.hakka.gov.tw/file/107/1/si/s/si-07-119s.mp3,"回家。
家人。",,名詞,,7居家生活
7-120,搵,vun,https://wiki.hakka.gov.tw/file/107/1/si/w/si-07-120.mp3,沾取,"搵豆油
搵地泥",https://wiki.hakka.gov.tw/file/107/1/si/s/si-07-120s.mp3,"沾醬油
沾地板（引申為在地上耍賴）",,動詞,,7居家生活
7-121,線,xien,https://wiki.hakka.gov.tw/file/107/1/si/w/si-07-121.mp3,線,畫一條線,https://wiki.hakka.gov.tw/file/107/1/si/s/si-07-121s.mp3,畫一條線,,名詞,,7居家生活
7-122,遮仔,zaˊ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-07-122.mp3,傘,擎遮仔,https://wiki.hakka.gov.tw/file/107/1/si/s/si-07-122s.mp3,撐雨傘,,名詞,,7居家生活
7-123,紙,ziiˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-07-123.mp3,紙,"一疊紙
燒銀紙分好兄弟",https://wiki.hakka.gov.tw/file/107/1/si/s/si-07-123s.mp3,"一疊紙
燒銀紙給好兄弟",,名詞,,7居家生活
7-124,針,ziimˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-07-124.mp3,針,"阿姆擎針補衫褲
針線",https://wiki.hakka.gov.tw/file/107/1/si/s/si-07-124s.mp3,"媽媽拿針縫補衣服。
針線",,名詞,數/量詞,7居家生活
7-125,灶下,zo haˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-07-125.mp3,廚房,阿嫂在灶下煮飯。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-07-125s.mp3,嫂嫂在廚房煮飯。,,名詞,,7居家生活
7-126,桌仔,zogˋ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-07-126.mp3,桌子,大家圍等圓桌仔食飯。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-07-126s.mp3,大家圍著圓桌吃飯。,,名詞,,7居家生活
7-127,莊下,zongˊ ha,https://wiki.hakka.gov.tw/file/107/1/si/w/si-07-127.mp3,鄉下,莊下人,https://wiki.hakka.gov.tw/file/107/1/si/s/si-07-127s.mp3,鄉下人,,名詞,,7居家生活
7-128,豬肉,zuˊ ngiugˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-07-128.mp3,豬肉,腈豬肉,https://wiki.hakka.gov.tw/file/107/1/si/s/si-07-128s.mp3,精瘦的豬肉,,名詞,,7居家生活
7-129,菸,ienˊ【ianˊ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-07-129.mp3,香菸,毋好緊食菸，對肺毋好,https://wiki.hakka.gov.tw/file/107/1/si/s/si-07-129s.mp3,不要一直抽菸，對肺不好。,,名詞,,7居家生活
8-1,老鼠,lo cuˋ【no cuˋ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-001.mp3,老鼠,老鼠盡會養，一擺就養幾下隻。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-001s.mp3,老鼠很會生，一次生好幾隻。,,名詞,,8生物
8-2,牛仔,ngiuˇ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-002.mp3,牛,牛仔在田項犁田。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-002s.mp3,牛在田裡犁田。,,名詞,,8生物
8-3,老虎,lo fuˋ【no fuˋ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-003.mp3,老虎,老虎走出來吔！大家驚到（驚啊）會死。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-003s.mp3,老虎跑出來了！大家嚇得要命。,,名詞,,8生物
8-4,兔仔,tu eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-004.mp3,兔子,,,,,名詞,,8生物
8-5,蛇哥,saˇ goˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-005.mp3,蛇,該蛇哥當（蓋）大尾，十分得人驚。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-005s.mp3,那條蛇很大尾，非常可怕！,,名詞,,8生物
8-6,馬仔,maˊ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-006.mp3,馬,騎馬仔,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-006s.mp3,騎馬,,名詞,,8生物
8-7,羊仔,iongˇ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-007.mp3,羊,,,,,名詞,,8生物
8-8,雞仔,gieˊ eˋ【(geˊ eˋ)】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-008.mp3,雞,阿姆在灶下煠雞仔,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-008s.mp3,媽媽在廚房燙雞肉。,,名詞,,8生物
8-9,狗仔,gieuˋ eˇ【geuˋ eˋ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-009.mp3,狗,阿姨送𠊎一隻烏色个狗仔。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-009s.mp3,阿姨送我一隻黑色的狗。,,名詞,,8生物
8-10,豬仔,zuˊ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-010.mp3,豬,"餵豬仔。
頭擺當（蓋）多人在屋脣畜豬仔。",https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-010s.mp3,"餵豬
以前很多人在房屋旁邊養豬。",,名詞,,8生物
8-11,鴨仔,abˋ eˇ【abˋ eˋ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-011.mp3,鴨,拜阿公婆做毋得用鴨仔，因為嘴扁扁。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-011s.mp3,拜祖先不能拜鴨子，因為嘴巴扁扁的。,,名詞,,8生物
8-12,鳥仔,diauˊ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-012.mp3,鳥,一竇鳥仔,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-012s.mp3,一窩鳥,,名詞,,8生物
8-13,貓仔,meu eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-013.mp3,貓,"貓仔在屋頂項睡目
貓仔徙竇",https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-013s.mp3,"貓在屋頂上睡覺。
貓搬家",,名詞,,8生物
8-14,魚仔,ngˇ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-014.mp3,魚,阿爸今晡日釣着十過尾魚仔,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-014s.mp3,爸爸今天釣到十多條魚。,,名詞,,8生物
8-15,蟲仔,cungˇ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-015.mp3,蟲,,,,,名詞,,8生物
8-16,虐毛蟲（弄毛蟲）,ngiogˋ moˊ cungˇ (nung moˊ cungˇ),https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-016.mp3,毛毛蟲,樹頂（樹項）有虐毛蟲，老妹當（盡）驚。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-016s.mp3,樹上有毛毛蟲，妹妹很怕。,,名詞,,8生物
8-17,水蟻仔,suiˋ ngie eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-017.mp3,水蟻,落雨天，水蟻仔滿哪飛,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-017s.mp3,下雨天，水蟻到處飛。,,名詞,,8生物
8-18,糖蜂仔【蜂仔】,tongˇ pungˊ eˋ【fungˊ eˋ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-018.mp3,蜜蜂,糖蜂仔當煞猛（蜂仔蓋煞猛）,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-018s.mp3,蜜蜂很勤奮,,名詞,,8生物
8-19,黃蚻,vongˇ cad,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-019.mp3,蟑螂,,,,,名詞,,8生物
8-20,葉仔,iab eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-020.mp3,葉子,地泥下有一皮葉仔,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-020s.mp3,地上有一片葉子。,,名詞,,8生物
8-21,花,faˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-021.mp3,花,花園肚（裡背）个花開來當靚（開啊蓋鬧）。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-021s.mp3,花園裡的花開得很美。,,名詞,,8生物
8-22,草（草仔）,coˋ (coˋ eˇ) ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-022.mp3,草,草生到（生啊）恁長，有閒去挷挷啊！,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-022s.mp3,草長那麼長，有空去拔一拔！,,名詞,,8生物
8-23,包粟,bauˊ xiugˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-023.mp3,玉米,包粟食起來盡甜。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-023s.mp3,玉米吃起來非常甜。,,名詞,,8生物
8-24,吊菜仔,diau coi eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-024.mp3,茄子,,,,,名詞,,8生物
8-25,番豆,fanˊ teu,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-025.mp3,花生,番豆當（蓋）香。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-025s.mp3,花生很香。,,名詞,,8生物
8-26,苦瓜,fuˋ guaˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-026.mp3,苦瓜,,,,,名詞,,8生物
8-27,柑仔,gamˊ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-027.mp3,橘子,,,,,名詞,,8生物
8-28,弓蕉,giungˊ zeuˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-028.mp3,香蕉,一托弓蕉,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-028s.mp3,一串香蕉,,名詞,,8生物
8-29,蘋果,lin goˋ (lin ngoˇ) ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-029.mp3,蘋果,食蘋果,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-029s.mp3,吃蘋果,,名詞,,8生物
8-30,西瓜,xiˊ guaˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-030.mp3,西瓜,西瓜切做一㼓一㼓,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-030s.mp3,西瓜切成一片一片。,,名詞,,8生物
8-31,果子（水果）,goˋ ziiˋ (suiˋ goˋ),https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-031.mp3,水果,,,,,名詞,,8生物
8-32,角,gogˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-032.mp3,動物頭上或鼻前長出的角,"牛角。
羊角。",https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-032s.mp3,"牛角。
羊角。",,名詞,,8生物
8-33,卵【(春)】,lonˋ【(nonˋ)】【(cunˊ)】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-033.mp3,蛋,鳥卵。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-033s.mp3,鳥蛋。,,名詞,,8生物
8-34,翼胛,id gabˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-034.mp3,翅膀,這鳥仔翼胛著傷，飛毋起來,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-034s.mp3,這鳥的翅膀受傷，飛不起來。,,名詞,,8生物
8-35,動物,tung vud,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-035.mp3,動物,有兜動物當（蓋）得人惜。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-035s.mp3,有些動物很可愛。,,名詞,,8生物
8-36,白菜,pag coi,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-036.mp3,小白菜,,,,,名詞,,8生物
8-37,禾仔,voˇ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-037.mp3,稻子,田項有當（蓋）多禾仔。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-037s.mp3,田裡有很多稻子。,,名詞,,8生物
8-38,竹仔,zugˋ eˇ【zugˋ eˋ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-038.mp3,竹子,倒竹仔。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-038s.mp3,砍竹子。,,名詞,,8生物
8-39,樹仔,su eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-039.mp3,樹；木頭,"種兩頭樹仔
這凳仔係樹仔做个",https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-039s.mp3,"種兩棵樹
這椅子是木頭做的。",,名詞,,8生物
8-40,種,zungˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-040.mp3,種子；種類,"菜種
這做得留起來做種
鉛筆盒仔有恁多種，你自家擇！",https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-040s.mp3,"菜種子。
這可以留起來當種子。
鉛筆盒有很多種，你自己挑！",,名詞,,8生物
8-41,聲,sangˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-08-041.mp3,聲音,厥聲當（蓋）軟，聽着心情就異（盡）好。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-08-041s.mp3,他的聲音很溫柔，聽了心情就很好。,,名詞,數/量詞,8生物
9-1,暗,am,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-001.mp3,晚；黑暗、不明亮,"仰恁暗還毋知好轉（愛歸）？
恁暗吔！好睡哩（吔）！
停電哩（吔）！裡背暗暗。",https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-001s.mp3,"怎麼這麼晚了還不回家？
這麼晚了！該睡了！
停電了！裡面暗暗的。",,形容詞,,9自然與景觀
9-2,吹,coiˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-002.mp3,吹,"衫褲吹風盡遽燥
頭那毛愛吹燥來",https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-002s.mp3,"衣服吹風很快就乾。
頭髮要吹乾。",,動詞,,9自然與景觀
9-3,出日頭,cudˋ ngidˋ teuˇ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-003.mp3,出太陽,外背出日頭，異（蓋）燒暖。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-003s.mp3,外面出太陽，很暖和。,,動詞,,9自然與景觀
9-4,春天,cunˊ tienˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-004.mp3,春天,,,,,名詞,,9自然與景觀
9-5,火,foˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-005.mp3,火,隔壁火燒屋，還得人驚,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-005s.mp3,隔壁火燒房子，很可怕。,,名詞,,9自然與景觀
9-6,風,fungˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-006.mp3,風；氣,"起風吔！著領外衫，無斯會寒着哦！
車輪仔騎起來無風，毋知分麼个刺着。",https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-006s.mp3,"起風了！穿件外套，不然會感冒哦！
輪胎漏氣，不知道被什麼刺到。",,名詞,,9自然與景觀
9-7,好天,hoˋ tienˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-007.mp3,晴天,外背恁好天,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-007s.mp3,外面天氣很好,,形容詞,,9自然與景觀
9-8,河壩,hoˇ ba,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-008.mp3,河,落大雨，河壩水淰（滿）出來哩（吔）！,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-008s.mp3,下大雨，河水滿出來了！,,名詞,,9自然與景觀
9-9,海,hoiˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-009.mp3,海,海脣搞沙仔,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-009s.mp3,海邊玩沙,,名詞,,9自然與景觀
9-10,寒天（冷天）,honˇ tienˊ (langˊ tienˊ),https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-010.mp3,冬天,寒天過忒（過核）就春天哩（吔）！,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-010s.mp3,冬天過完就是春天了！,,名詞,,9自然與景觀
9-11,雨,iˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-011.mp3,雨,落大雨吔，你有帶遮仔無？,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-011s.mp3,下大雨了，你有帶雨傘嗎？,,名詞,,9自然與景觀
9-12,煙,ienˊ【ianˊ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-012.mp3,煙,火燒屋，外背煙當（蓋）大。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-012s.mp3,房屋失火，外面煙很大。,,名詞,,9自然與景觀
9-13,雲,iunˇ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-013.mp3,雲,天頂無麼个雲,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-013s.mp3,天空沒什麼雲,,名詞,,9自然與景觀
9-14,空氣,kungˊ hi,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-014.mp3,空氣,莊下空氣當（蓋）好。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-014s.mp3,鄉下空氣很好。,,名詞,,9自然與景觀
9-15,落大雨,log tai iˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-015.mp3,下大雨,外背落大雨，還響雷公,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-015s.mp3,外面下大雨，還打雷。,,動詞,,9自然與景觀
9-16,泥,naiˇ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-016.mp3,泥巴,老妹搞到（搞啊）歸身仔泥正轉（歸），分阿姆罵。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-016s.mp3,妹妹玩得全身是泥巴回家，被媽媽罵。,,名詞,,9自然與景觀
9-17,日頭,ngidˋ teuˇ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-017.mp3,太陽,日頭恁烈，在屋下尞較（過）贏！,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-017s.mp3,陽光正烈，在家裡休息比較好！,,名詞,,9自然與景觀
9-18,月光,ngied gongˊ【ngiad gongˊ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-018.mp3,月亮,今晡日係舊曆十五，月光又大又圓。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-018s.mp3,今天是農曆十五日，月亮又大又圓。,,名詞,,9自然與景觀
9-19,熱天,ngied tienˊ【ngiad tienˊ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-019.mp3,夏天,熱天洗冷水當（蓋）鬆爽。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-019s.mp3,夏天洗冷水澡很舒服。,,名詞,,9自然與景觀
9-20,平洋,piangˇ  iongˇ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-020.mp3,平原,較（過）多人戴（歇）在平洋地區。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-020s.mp3,比較多人住在平原地區。,,名詞,,9自然與景觀
9-21,青山,qiangˊ sanˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-021.mp3,青山,青山綠水,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-021s.mp3,青山綠水,,名詞,,9自然與景觀
9-22,秋天,qiuˊ tienˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-022.mp3,秋天,,,,,名詞,,9自然與景觀
9-23,沙仔,saˊ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-023.mp3,沙子,"目珠打着沙仔，當（蓋）痛！
細人仔當（蓋）好搞沙仔。",https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-023s.mp3,"沙子跑進眼睛，很痛！
小孩很愛玩沙。",,名詞,,9自然與景觀
9-24,石油,sag iuˇ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-024.mp3,石油,阿拉伯出產石油,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-024s.mp3,阿拉伯出產石油,,名詞,,9自然與景觀
9-25,石頭,sag teuˇ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-025.mp3,石頭,車仔分大石頭矺到綿綿。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-025s.mp3,車子被大石頭壓得稀爛。,,名詞,,9自然與景觀
9-26,山,sanˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-026.mp3,山,日頭落山，好轉哩（好歸吔）！,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-026s.mp3,太陽下山，該回去了！,,名詞,,9自然與景觀
9-27,星仔,senˊ eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-027.mp3,星星,星仔瀉屎,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-027s.mp3,流星,,名詞,,9自然與景觀
9-28,溼,siibˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-028.mp3,溼,地泥溼溼,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-028s.mp3,地板溼溼的,,形容詞,,9自然與景觀
9-29,水,suiˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-029.mp3,水,"落雨落無停，屋仔入水哩（吔）！
水暖好哩（吔），遽遽（遽啊）去洗身！ ",https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-029s.mp3,"下雨下不停，房子進水了！
水加熱好了，快去洗澡！",,名詞,,9自然與景觀
9-30,天,tienˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-030.mp3,天,天地,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-030s.mp3,天地,,名詞,,9自然與景觀
9-31,天弓,tienˊ giungˊ ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-031.mp3,彩虹,落雨過後，外背出天弓。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-031s.mp3,下雨過後，外面出現彩虹。,,名詞,,9自然與景觀
9-32,天時,tienˊ siiˇ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-032.mp3,天氣,這駁仔（這站仔）天時變化當（蓋）大。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-032s.mp3,這陣子天氣變化很大。,,名詞,,9自然與景觀
9-33,天頂,tienˊ dangˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-033.mp3,天上、天空,鳥仔飛到天頂,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-033s.mp3,鳥飛到天上。,,副詞,,9自然與景觀
9-34,田,tienˇ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-034.mp3,田,"田脣有當（蓋）多草仔。
阿公留下來个田，這下無人耕吔！",https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-034s.mp3,"田邊有很多草
祖父留下來的田，現在沒人耕種了！",,名詞,,9自然與景觀
9-35,土地,tuˋ  ti,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-035.mp3,土地,該垤土地係叔公个,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-035s.mp3,那塊土地是叔祖父的。,,名詞,,9自然與景觀
9-36,黃金,vongˇ gimˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-036.mp3,黃金,這下黃金異（蓋）貴。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-036s.mp3,現在黃金很貴。,,名詞,,9自然與景觀
9-37,烏陰,vuˊ imˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-037.mp3,陰,外背烏陰天，怕愛落雨吔！,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-037s.mp3,外面是陰天，也許要下雨了！,,形容詞,,9自然與景觀
9-38,雪,xiedˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-038.mp3,雪,日本當（蓋）會落雪。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-038s.mp3,日本很常下雪。,,名詞,,9自然與景觀
9-39,洲,zuˊ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-09-039.mp3,水中的陸塊；洲,"沙洲。
浮洲。
亞洲。
歐洲。",https://wiki.hakka.gov.tw/file/107/1/si/s/si-09-039s.mp3,"沙洲。
浮洲。
亞洲。
歐洲。",,名詞,,9自然與景觀
10-1,代表,toi  beuˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-10-001.mp3,代表,"這代表麼个，你知無？
老弟代表班項去比賽",https://wiki.hakka.gov.tw/file/107/1/si/s/si-10-001s.mp3,"這代表什麼，你知道嗎？
弟弟代表班上去比賽。",,動詞,,10法律、政治與軍事
10-2,臺灣,toiˇ vanˇ【toiˇ vanˊ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-10-002.mp3,臺灣,臺灣人,https://wiki.hakka.gov.tw/file/107/1/si/s/si-10-002s.mp3,臺灣人,,名詞,,10法律、政治與軍事
10-3,政治,ziin cii,https://wiki.hakka.gov.tw/file/107/1/si/w/si-10-003.mp3,政治,政治人物,https://wiki.hakka.gov.tw/file/107/1/si/s/si-10-003s.mp3,政治人物,,名詞,,10法律、政治與軍事
10-4,政府,ziin  fuˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-10-004.mp3,政府,政府愛尊重民眾,https://wiki.hakka.gov.tw/file/107/1/si/s/si-10-004s.mp3,政府要尊重民眾。,,名詞,全天,10法律、政治與軍事
11-1,巴士,ba siiˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-11-001.mp3,公共汽車,坐巴士,https://wiki.hakka.gov.tw/file/107/1/si/s/si-11-001s.mp3,坐巴士,,名詞,,11通訊、建設與交通
11-2,排列,baiˇ/paiˇ lied,https://wiki.hakka.gov.tw/file/107/1/si/w/si-11-002.mp3,排隊,買電影票愛排列。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-11-002s.mp3,買電影票要排隊。,,動詞,,11通訊、建設與交通
11-3,飛行機,biˊ/fiˊ hangˇ giˊ【biˊ/fiˊ iangˇ giˊ】,https://wiki.hakka.gov.tw/file/107/1/si/w/si-11-003.mp3,飛機,坐飛行機,https://wiki.hakka.gov.tw/file/107/1/si/s/si-11-003s.mp3,坐飛機,,名詞,,11通訊、建設與交通
11-4,車牌,caˊ paiˇ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-11-004.mp3,站牌；車輛牌照,"公車車牌。
車牌搣毋見忒（毋見核）。",https://wiki.hakka.gov.tw/file/107/1/si/s/si-11-004s.mp3,"公車站牌。
牌照弄不見。",,名詞,,11通訊、建設與交通
11-5,車頭（車站）,caˊ teuˇ (caˊ zam),https://wiki.hakka.gov.tw/file/107/1/si/w/si-11-005.mp3,車站,臺北車頭（車站）。,https://wiki.hakka.gov.tw/file/107/1/si/s/si-11-005s.mp3,臺北車站。,,名詞,,11通訊、建設與交通
11-6,車仔,caˊ  eˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-11-006.mp3,車子,阿哥昨晡日牽新車仔,https://wiki.hakka.gov.tw/file/107/1/si/s/si-11-006s.mp3,哥哥昨天領新車。,,名詞,,11通訊、建設與交通
11-7,自行車（腳踏車）,cii hangˇ caˊ (giogˋ tab caˊ),https://wiki.hakka.gov.tw/file/107/1/si/w/si-11-007.mp3,腳踏車,騎自行車愛注意車仔,https://wiki.hakka.gov.tw/file/107/1/si/s/si-11-007s.mp3,騎自行車要注意車子。,,名詞,,11通訊、建設與交通
11-8,住址,cu  ziiˋ,https://wiki.hakka.gov.tw/file/107/1/si/w/si-11-008.mp3,住址,住址留一下仔，正好尋你,https://wiki.hakka.gov.tw/file/107/1/si/s/si-11-008s.mp3,留一下住址，才方便找你。,,名詞,,11通訊、建設與交通
