編號,客家語,客語標音,客語音檔,華語詞義,例句,例句音檔,翻譯,備註,詞性1,詞性2,分類
14-21,季節,gui^ ziedˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-14-021.mp3,季節,一年有四個季節,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-14-021s.mp3,一年有四個季節。,,名詞,,14歲時祭儀、習俗與宗教
14-22,新年,sinˇ neenˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-14-022.mp3,新年,過新年，著新衫！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-14-022s.mp3,過新年，穿新衣！,,名詞,,14歲時祭儀、習俗與宗教
14-23,正月半,zhangˇ ngiedˋ ban^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-14-023.mp3,正月半，元宵節,正月半，滿哪位攏有燈會,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-14-023s.mp3,元宵節，各地都有燈會。,,名詞,,14歲時祭儀、習俗與宗教
14-24,五月節,m^ ngiedˋ ziedˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-14-024.mp3,端午節,五月節食餡粽,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-14-024s.mp3,端午節吃粽子。,,名詞,,14歲時祭儀、習俗與宗教
14-25,包粽（包餡粽）,bauˇ zung^ (bauˇ amˇ zung^),https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-14-025.mp3,包粽子,五月節阿媽會包粽,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-14-025s.mp3,端午節祖母會包粽子。,,動詞,,14歲時祭儀、習俗與宗教
14-26,冬節,dungˇ ziedˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-14-026.mp3,冬至,"冬節遐日，日時頭頭短
冬節食惜圓，即加一歲",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-14-026s.mp3,"冬至那天，白天最短。
冬至吃湯圓，就會長一歲。",,名詞,,14歲時祭儀、習俗與宗教
15-1,按,anˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-001.mp3,這樣,"逐擺攏按，會氣死！
按即真會啊！",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-001s.mp3,"每次都這樣，會氣死！
這樣就很棒了！",,副詞,,15代詞
15-2,人,eenˇ nginˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-002.mp3,我們（包含所有聽話者）,,,,,代詞,,15代詞
15-3,大家,eenˇ tai gaˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-003.mp3,我們大家（包含所有聽話者）,,,,,代詞,,15代詞
15-4,,eenˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-004.mp3,咱們（包含所有聽話者）,,,,,代詞,,15代詞
15-5,遐,gaˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-005.mp3,那,遐隻狗有狗蝨,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-005s.mp3,那隻狗有狗蝨。,,代詞,,15代詞
15-6,遐兜,gaˊ deuˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-006.mp3,那些,遐兜書囥在泥下會挭著人,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-006s.mp3,那些書放在地板上會絆倒人。,,副詞,,15代詞
15-7,遐裡,gaˊ le^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-007.mp3,那邊,遐裡山較低，這裡較高,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-007s.mp3,那邊的山比較低，這邊的山比較高。,,副詞,,15代詞
15-8,遐位,gaˊ bbi,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-008.mp3,那裡,遐位有賣煙腸，去買兩支來食,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-008s.mp3,那裡有賣香腸，去買兩支來吃。,,副詞,,15代詞
15-9,遐下,gaˊ ha,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-009.mp3,那時,"做大水遐下真得人驚
遐下𠊎猶細漢，哪有可能記得！",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-009s.mp3,"水災那時候非常可怕。
那時我還小，怎麼可能記得。",,副詞,,15代詞
15-10,遐時,gaˊ shiˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-010.mp3,那時；那時候,"讀大學遐時
遐時个颱風真嚴重",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-010s.mp3,"讀大學那時。
那時的颱風很嚴重。",,副詞,,15代詞
15-11,個人,gooˊ nginˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-011.mp3,個人,𠊎個人个想法和大家無共樣,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-011s.mp3,我個人的想法跟大家不一樣。,,代詞,,15代詞
15-12,幾,gidˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-012.mp3,疑問詞,"這西瓜幾多錢？
這索子幾長？
你个房間幾大？
佢幾輒來？",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-012s.mp3,"這西瓜多少錢？
這繩子多長？
你的房間多大？
他多常來？",,代詞,,15代詞
15-13,佢,guiˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-013.mp3,他,,,,,代詞,,15代詞
15-14,佢人,guiˋ nginˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-014.mp3,他們,,,,,代詞,,15代詞
15-15,佢个,guiˋ e,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-015.mp3,他的,,,,,代詞,,15代詞
15-16,這,liˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-016.mp3,這,係這個，毋係遐個,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-016s.mp3,是這個，不是那個。,,代詞,,15代詞
15-17,這裡,liˊ le^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-017.mp3,這邊,這裡泥下仰子恁滑？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-017s.mp3,這邊地板怎麼那麼滑？,,代詞,,15代詞
15-18,這位,liˊ/liaˊ bbi ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-018.mp3,這裡（此處）,這位係市場，擱行過去兜有賣場,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-018s.mp3,這裡是市場，再走過去一點有賣場。,,代詞,,15代詞
15-19,這兜,liˊ deuˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-019.mp3,這些,這兜糖，你提去食啊！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-019s.mp3,這些糖果，你拿去吃吧！,,代詞,,15代詞
15-20,另外,lin/len nguai,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-020.mp3,其他,猶有另外个事無？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-020s.mp3,還有其他的事嗎？,,代詞,,15代詞
15-21,麼个,bbooˊ gai^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-021.mp3,什麼,你講麼个？𠊎無聽着,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-021s.mp3,你說什麼？我沒聽到。,,代詞,,15代詞
15-22,麼儕,bbooˊ saˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-022.mp3,什麼人；誰,你个屋下恁鬧熱，麼儕來尞？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-022s.mp3,你家裡那麼熱鬧，誰來串門子？,,代詞,短語,15代詞
15-23,你人,henˋ nginˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-023.mp3,你們,,,,,代詞,,15代詞
15-24,哪,ni,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-024.mp3,哪,哪儕？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-024s.mp3,哪個人？,,代詞,,15代詞
15-25,哪兜,ni deuˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-025.mp3,哪些,哪兜係愛擊莫个？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-025s.mp3,哪些是要丟掉的？,,代詞,,15代詞
15-26,哪位,ni bbi,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-026.mp3,哪裡,你在哪位？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-026s.mp3,你在哪裡？,,代詞,,15代詞
15-27,你,henˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-027.mp3,你,,,,,代詞,,15代詞
15-28,𠊎个,ngaiˋ e,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-028.mp3,我的,,,,,代詞,,15代詞
15-29,𠊎,ngaiˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-029.mp3,我,,,,,代詞,,15代詞
15-30,𠊎自家,ngaiˋ ziˇ gaˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-030.mp3,我自己,莫講你，𠊎自家嘛無通好食！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-030s.mp3,別說你，我自己也沒得吃！,,代詞,,15代詞
15-31,𠊎人,ngaiˋ nginˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-031.mp3,我們（不含受話者）,,,,,代詞,,15代詞
15-32,你个,henˋ e,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-032.mp3,你的,,,,,代詞,,15代詞
15-33,仰子,ngiong zu^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-033.mp3,怎樣,"這菜仰子賣？
無！你感覺愛仰子做正著？",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-033s.mp3,"這菜怎麼賣？
不然你覺得要怎麼做才對？",,副詞,,15代詞
15-34,仰子會,ngiong zu^ bbue,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-034.mp3,怎麼會,"你仰子會恁慶！
你仰子會知佢个名？",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-034s.mp3,"你怎麼會這麼厲害！
你怎麼會知道他的名字？",,虛詞,,15代詞
15-35,別儕,pe saˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-035.mp3,別人,,,,,副詞,,15代詞
15-36,自家,ziˇ gaˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-036.mp3,自己,在外地做事，愛好好照顧自家！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-036s.mp3,在外面工作，要好好照顧自己！,,代詞,,15代詞
15-37,大家,tai gaˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-037.mp3,大家,佢對人真惡，大家攏真慼佢,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-037s.mp3,他對人很凶，大家都很討厭他。,,代詞,,15代詞
15-38,大人,tai nginˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-15-038.mp3,大人,大人講个事愛聽,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-15-038s.mp3,大人說的話要聽。,,名詞,,15代詞
16-1,把,ba^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-001.mp3,把（量詞）,一把竹。,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-001s.mp3,一把竹子。,,數/量詞,,16數詞量詞
16-2,八 （8）,beedˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-002.mp3,8,,,,,數/量詞,,16數詞量詞
16-3,百,baˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-003.mp3,百（數詞）,"攏總百五！
算你兩百銀即好！",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-003s.mp3,"總共一百五十元！
算你兩百元就好！",,數/量詞,,16數詞量詞
16-4,擺,bai^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-004.mp3,次、回（量詞）,會用擱講一擺無？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-004s.mp3,可以再說一次嗎？,,數/量詞,,16數詞量詞
16-5,半,ban^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-005.mp3,半,這半裡个雞送你,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-005s.mp3,這半隻雞送你。,,數/量詞,,16數詞量詞
16-6,班,banˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-006.mp3,班級（量詞）,這間學校正五班,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-006s.mp3,這間學校才五個班級。,,數/量詞,,16數詞量詞
16-7,杯,bueˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-007.mp3,杯（量詞）,會用加渟一杯來無？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-007s.mp3,可以再倒一杯嗎？,,數/量詞,,16數詞量詞
16-8,本,bun^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-008.mp3,本（量詞）,一本書,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-008s.mp3,一本書。,,數/量詞,,16數詞量詞
16-9,車,chaˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-009.mp3,車（量詞）,物件恁多，驚愛兩車正載會了,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-009s.mp3,東西那麼多，可能要兩車次才載得了。,,數/量詞,,16數詞量詞
16-10,尺,chaˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-010.mp3,尺；臺尺,"一支尺
大約五尺長",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-010s.mp3,"一支尺。
大約五尺長。",,名詞,數/量詞,16數詞量詞
16-11,層,cenˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-011.mp3,層（量詞）,九層粄,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-011s.mp3,九層糕。,,數/量詞,,16數詞量詞
16-12,串,cheen^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-012.mp3,串（量詞）,一串玉蘭花,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-012s.mp3,一串玉蘭花。,,數/量詞,,16數詞量詞
16-13,床,songˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-013.mp3,床（量詞）,一床菜頭粄,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-013s.mp3,一床蘿蔔糕。,,數/量詞,,16數詞量詞
16-14,隊,tui,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-014.mp3,隊（量詞）,第六小隊,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-014s.mp3,第六小隊。,,數/量詞,,16數詞量詞
16-15,頂,den^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-015.mp3,頂（量詞）,三頂安全帽,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-015s.mp3,三頂安全帽。,,數/量詞,,16數詞量詞
16-16,垤,deuˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-016.mp3,塊,兩垤豆腐,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-016s.mp3,兩塊豆腐。,,數/量詞,,16數詞量詞
16-17,點鐘,deem^ zhungˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-017.mp3,小時,昨日正睡五點鐘定,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-017s.mp3,昨天才睡了五個小時而已。,,數/量詞,,16數詞量詞
16-18,點,deem^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-018.mp3,時（量詞）,下晝兩點,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-018s.mp3,下午兩點。,,數/量詞,,16數詞量詞
16-19,回,fueˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-019.mp3,次（量詞）,這藥一日食三回,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-019s.mp3,這藥一天吃三次。,,數/量詞,,16數詞量詞
16-20,墩,dunˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-020.mp3,堆（量詞）,物件共類个共一墩,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-020s.mp3,同類的物品放同一堆。,,名詞,,16數詞量詞
16-21,回,fueˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-021.mp3,回（量詞）,上回有講過，仰子又毋記得？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-021s.mp3,上次有講過，怎麼又不記得？,,數/量詞,,16數詞量詞
16-22,戶,fu,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-022.mp3,戶（量詞）,這山崠正兩戶人家定,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-022s.mp3,這山上只有兩戶人家而已。,,數/量詞,,16數詞量詞
16-23,分鐘,funˇ zhungˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-023.mp3,分鐘,猶伸兩分鐘定，你較緊兜好無？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-023s.mp3,還剩兩分鐘，你快一點好嗎？,,數/量詞,,16數詞量詞
16-24,張,zhongˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-024.mp3,封（量詞）,這張批係韓國寄來个,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-024s.mp3,這封信是韓國寄來的。,,數/量詞,,16數詞量詞
16-25,個,gai^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-025.mp3,個（量詞）,一個嬰仔,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-025s.mp3,一個嬰兒。,,數/量詞,,16數詞量詞
16-26,句,gui^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-026.mp3,句（量詞）,佢這句事真傷人,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-026s.mp3,他這句話很傷人。,,數/量詞,,16數詞量詞
16-27,支,giˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-027.mp3,支（量詞）,一支牙筅,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-027s.mp3,一支牙刷。,,數/量詞,,16數詞量詞
16-28,間,geenˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-028.mp3,間（量詞）,佢个屋下有兩間便所，真利便,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-028s.mp3,他的家有兩間廁所，很方便。,,數/量詞,,16數詞量詞
16-29,斤,gunˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-029.mp3,臺斤,這半斤六十箍，一斤算你一百即好,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-029s.mp3,這半斤六十元，一斤算你一百就好。,,數/量詞,,16數詞量詞
16-30,九（9）,giu^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-030.mp3,9,,,,,數/量詞,,16數詞量詞
16-31,國,gudˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-031.mp3,國（量詞）,討去哪國尞？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-031s.mp3,要去哪個國家玩？,,數/量詞,,16數詞量詞
16-32,公斤,gungˇ gunˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-032.mp3,公斤,五十公斤,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-032s.mp3,五十公斤。,,數/量詞,,16數詞量詞
16-33,公里,gungˇ li^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-033.mp3,公里,四十公里遠,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-033s.mp3,四十公里遠。,,數/量詞,,16數詞量詞
16-34,下,ha,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-034.mp3,次、下,你个兔真得人惜，𠊎會用摸一下無？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-034s.mp3,你的兔子很可愛，我可以摸一下嗎？,,數/量詞,,16數詞量詞
16-35,盒,habˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-035.mp3,盒（量詞）,一盒餅,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-035s.mp3,一盒糕餅。,,數/量詞,,16數詞量詞
16-36,口,keu^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-036.mp3,口（量詞）,"這傷甜，佢食兩口即無愛食啊！
大大口食，一下即食了啊！",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-036s.mp3,"這太甜，他吃兩口就不要吃了！
大口吃，一下就吃完了！",,數/量詞,,16數詞量詞
16-37,號,hoo,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-037.mp3,號,單面上寫着八十五號,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-037s.mp3,單子上寫著八十五號。,,數/量詞,,16數詞量詞
16-38,行,hongˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-038.mp3,行（量詞）,寫兩行字,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-038s.mp3,寫兩行字。,,數/量詞,,16數詞量詞
16-39,頁,rhiabˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-039.mp3,頁（量詞）,第二十頁,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-039s.mp3,第二十頁。,,數/量詞,,16數詞量詞
16-40,一（１）,rhidˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-040.mp3,1,,,,,數/量詞,,16數詞量詞
16-41,一半,rhidˊ ban^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-041.mp3,一半,這垤餅你兩兄弟一儕一半,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-041s.mp3,這塊餅乾你們兩兄弟一人一半。,,副詞,,16數詞量詞
16-42,節,ziedˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-042.mp3,節（量詞，用於時間、車廂計算）,"晨早有四節課
火車有十二節車箱，會用載真多人",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-042s.mp3,"早上有四節課。
火車有十二節車廂，可以載很多人。",,數/量詞,,16數詞量詞
16-43,級,gibˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-043.mp3,級（量詞）,"中級。
高級。",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-043s.mp3,"中級。
高級。",,數/量詞,,16數詞量詞
16-44,件,kien,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-044.mp3,件（量詞）,這件事情真大條，愛仰子處理？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-044s.mp3,這件事情很嚴重，要怎麼處理？,,數/量詞,,16數詞量詞
16-45,零（0）,lenˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-045.mp3,0、零,,,,,數/量詞,,16數詞量詞
16-46,粒,liabˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-046.mp3,粒、顆（量詞）,"佢个面面上有兩三粒飯粒
西瓜大嫲粒",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-046s.mp3,"他的臉上有兩三顆飯粒。
西瓜很大顆。",,數/量詞,,16數詞量詞
16-47,領,liang^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-047.mp3,領；件（量詞）,"阿媽討去銀行領錢
這領衫愛一千銀",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-047s.mp3,"祖母要去銀行領錢。
這件衣服要價一千元。",,數/量詞,,16數詞量詞
16-48,輪,linˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-048.mp3,次,自家行一輪，即會知啊！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-048s.mp3,自己走一次，就會知道了。,,數/量詞,,16數詞量詞
16-49,鄰,linˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-049.mp3,鄰,八鄰,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-049s.mp3,八鄰。,,數/量詞,,16數詞量詞
16-50,兩,liong^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-050.mp3,兩（數詞）,兩斤米,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-050s.mp3,兩斤米。,,數/量詞,,16數詞量詞
16-51,輛,liongˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-051.mp3,臺、輛（車輛）,兩輛車,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-051s.mp3,兩臺車。,,數/量詞,,16數詞量詞
16-52,六（6）,liuˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-052.mp3,6,,,,,數/量詞,,16數詞量詞
16-53,蕊,lui^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-053.mp3,朵（量詞）,捋一蕊花得你,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-053s.mp3,摘一朵花給你。,,數/量詞,,16數詞量詞
16-54,秒,mio^ (miu^),https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-054.mp3,秒,𠊎得你二十秒想一下,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-054s.mp3,我給你二十秒思考一下。,,名詞,,16數詞量詞
16-55,五（5）,m^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-055.mp3,5,,,,,數/量詞,,16數詞量詞
16-56,二（2）,ngi,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-056.mp3,2,,,,,數/量詞,,16數詞量詞
16-57,日,ngidˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-057.mp3,日（量詞）,佢兩公姐討去泰國尞五日,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-057s.mp3,他們夫妻倆要去泰國玩五天。,,數/量詞,,16數詞量詞
16-58,月,ngiedˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-058.mp3,月（量詞）,暑假有兩個月,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-058s.mp3,暑假有兩個月。,,數/量詞,,16數詞量詞
16-59,年,neenˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-059.mp3,年（量詞）,三十年,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-059s.mp3,三十年。,,名詞,,16數詞量詞
16-60,銀,ngunˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-060.mp3,元（量詞）,兩千五百銀,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-060s.mp3,兩千五百元。,,數/量詞,,16數詞量詞
16-61,排,peˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-061.mp3,排（量詞）,一排樹,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-061s.mp3,一排樹木。,,數/量詞,,16數詞量詞
16-62,盤,panˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-062.mp3,盤,一盤炒蕹菜,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-062s.mp3,一盤炒空心菜。,,數/量詞,,16數詞量詞
16-63,皮,piˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-063.mp3,東西的表層；皮革製的；片（量詞）,"豬皮
皮鞋
去屋背捋一兩皮七層塔",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-063s.mp3,"豬皮
皮鞋。
去房子後面摘一兩片九層塔。",,數/量詞,,16數詞量詞
16-64,篇,pienˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-064.mp3,篇（量詞）,一篇論文,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-16-064s.mp3,一篇論文。,,數/量詞,,16數詞量詞
16-65,七（7）,cidˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-16-065.mp3,7,,,,,數/量詞,,16數詞量詞
